x,y,om,blE,gM,s,t 
525830,2862190,60.88888889,29.33333333,8.888888889,0.888888889,0
525860,2862190,88.88888889,4.888888889,0,6.222222222,0
525890,2862190,51.11111111,22.22222222,0,26.66666667,0
525920,2862190,41.77777778,24.88888889,0,33.33333333,0
525950,2862190,58.22222222,3.555555556,0,38.22222222,0
525980,2862190,20.44444444,50.66666667,12,16.88888889,0
526010,2862190,2.666666667,29.77777778,67.55555556,0,0
526040,2862190,30.22222222,9.777777778,60,0,0
526070,2862190,34.66666667,35.11111111,30.22222222,0,0
526100,2862190,2.666666667,15.11111111,82.22222222,0,0
526130,2862190,1.333333333,4.444444444,94.22222222,0,0
526160,2862190,0,0,100,0,0
526190,2862190,8,68,22.22222222,1.777777778,0
526220,2862190,5.333333333,89.77777778,4.444444444,0.444444444,0
526250,2862190,0.444444444,32,67.55555556,0,0
526280,2862190,0,0,100,0,0
526310,2862190,0,0,100,0,0
526340,2862190,0,7.555555556,92.44444444,0,0
526370,2862190,0,30.22222222,69.77777778,0,0
526400,2862190,0,8,92,0,0
526430,2862190,4.444444444,22.22222222,73.33333333,0,0
526460,2862190,2.666666667,96,1.333333333,0,0
526490,2862190,0.888888889,6.222222222,92.88888889,0,0
526520,2862190,0,0,100,0,0
526550,2862190,0,0,100,0,0
526580,2862190,0,0,100,0,0
526610,2862190,0,6.666666667,93.33333333,0,0
526640,2862190,1.333333333,37.33333333,61.33333333,0,0
526670,2862190,0.888888889,44.44444444,54.66666667,0,0
526700,2862190,0,0,100,0,0
526730,2862190,17.77777778,2.222222222,80,0,0
526760,2862190,0.444444444,0,99.55555556,0,0
526790,2862190,0,0,100,0,0
526820,2862190,6.666666667,70.22222222,23.11111111,0,0
526850,2862190,2.222222222,48,49.77777778,0,0
526880,2862190,4,77.33333333,18.66666667,0,0
526910,2862190,2.666666667,80.44444444,16.88888889,0,0
526940,2862190,0.444444444,55.55555556,44,0,0
526970,2862190,0.888888889,15.55555556,83.55555556,0,0
518000,2862220,0,91.11111111,8.888888889,0,0
518030,2862220,0,79.11111111,20.88888889,0,0
518060,2862220,8.888888889,86.66666667,4.444444444,0,0
518090,2862220,7.111111111,42.22222222,50.66666667,0,0
518120,2862220,1.777777778,65.33333333,32.88888889,0,0
518150,2862220,10.22222222,75.55555556,14.22222222,0,0
518180,2862220,15.55555556,82.22222222,2.222222222,0,0
518210,2862220,0,100,0,0,0
518240,2862220,0.444444444,99.55555556,0,0,0
518270,2862220,0,98.66666667,1.333333333,0,0
518300,2862220,0.444444444,89.33333333,7.111111111,3.111111111,0
518330,2862220,8,14.22222222,77.77777778,0,0
518360,2862220,16,1.333333333,82.66666667,0,0
518390,2862220,7.555555556,0,92.44444444,0,0
518420,2862220,0,0,100,0,0
518450,2862220,0,27.55555556,72.44444444,0,0
518480,2862220,0,92.88888889,7.111111111,0,0
518510,2862220,0,78.66666667,0,21.33333333,0
518540,2862220,2.222222222,85.77777778,11.11111111,0.888888889,0
518570,2862220,0,33.77777778,66.22222222,0,0
518600,2862220,14.66666667,79.55555556,5.777777778,0,0
518630,2862220,4.444444444,92,0,3.555555556,0
518660,2862220,12.44444444,68,19.55555556,0,0
518690,2862220,30.66666667,59.11111111,10.22222222,0,0
518720,2862220,14.22222222,84.88888889,0.888888889,0,0
518750,2862220,9.777777778,82.66666667,7.555555556,0,0
518780,2862220,13.77777778,74.22222222,8,3.555555556,0.444444444
518810,2862220,6.666666667,53.77777778,39.55555556,0,0
518840,2862220,16.44444444,80.88888889,0.888888889,1.777777778,0
518870,2862220,3.111111111,63.11111111,30.66666667,2.666666667,0.444444444
518900,2862220,5.777777778,0,94.22222222,0,0
518930,2862220,3.555555556,85.77777778,10.66666667,0,0
518960,2862220,1.777777778,85.77777778,12.44444444,0,0
518990,2862220,4.888888889,87.55555556,7.555555556,0,0
519020,2862220,0.444444444,93.33333333,6.222222222,0,0
519050,2862220,0.888888889,32.44444444,66.66666667,0,0
519080,2862220,2.222222222,37.33333333,60.44444444,0,0
519110,2862220,0.444444444,11.11111111,88.44444444,0,0
519140,2862220,0.444444444,0.888888889,98.66666667,0,0
519170,2862220,3.111111111,0,96.88888889,0,0
519200,2862220,0.444444444,4.444444444,95.11111111,0,0
519230,2862220,2.666666667,4.888888889,92.44444444,0,0
519260,2862220,7.555555556,7.555555556,84.88888889,0,0
519290,2862220,11.55555556,1.777777778,86.66666667,0,0
519320,2862220,1.777777778,57.77777778,40.44444444,0,0
519350,2862220,5.333333333,89.77777778,4,0.888888889,0
519380,2862220,0.888888889,69.77777778,27.55555556,1.777777778,0
519410,2862220,0,0,100,0,0
519440,2862220,0.444444444,3.555555556,96,0,0
519470,2862220,3.111111111,81.33333333,15.55555556,0,0
519500,2862220,0.888888889,77.33333333,21.77777778,0,0
519530,2862220,0,79.55555556,20.44444444,0,0
519560,2862220,3.555555556,96,0.444444444,0,0
519590,2862220,0,79.55555556,20.44444444,0,0
519620,2862220,0,0,100,0,0
519650,2862220,0,0,100,0,0
519680,2862220,0,16.44444444,83.55555556,0,0
519710,2862220,0,74.22222222,25.77777778,0,0
519740,2862220,0,14.22222222,85.77777778,0,0
519770,2862220,7.555555556,88.44444444,4,0,0
519800,2862220,1.777777778,92,6.222222222,0,0
519830,2862220,0.888888889,67.55555556,31.55555556,0,0
519860,2862220,1.333333333,52.88888889,45.77777778,0,0
519890,2862220,42.66666667,46.22222222,10.66666667,0.444444444,0
519920,2862220,52.88888889,28.88888889,0,16.44444444,1.777777778
519950,2862220,18.22222222,59.55555556,22.22222222,0,0
519980,2862220,0,93.33333333,6.666666667,0,0
520010,2862220,0,78.66666667,21.33333333,0,0
520040,2862220,0,50.66666667,49.33333333,0,0
520070,2862220,6.666666667,84,2.666666667,6.666666667,0
520100,2862220,19.55555556,55.11111111,5.333333333,20,0
520130,2862220,0,100,0,0,0
520160,2862220,0.444444444,25.77777778,73.77777778,0,0
520190,2862220,0.444444444,2.666666667,96.88888889,0,0
520220,2862220,8.444444444,60.88888889,30.66666667,0,0
520250,2862220,11.11111111,80.88888889,3.555555556,3.555555556,0.888888889
520280,2862220,0,16.88888889,83.11111111,0,0
520310,2862220,0,0.888888889,99.11111111,0,0
520340,2862220,0,0,100,0,0
520370,2862220,25.33333333,21.77777778,37.77777778,14.22222222,0.888888889
520400,2862220,15.55555556,32.44444444,47.55555556,4,0.444444444
520430,2862220,5.333333333,75.55555556,17.77777778,1.333333333,0
520460,2862220,0,46.66666667,53.33333333,0,0
520490,2862220,0,20,80,0,0
520520,2862220,0,75.55555556,0.444444444,24,0
520550,2862220,0,55.55555556,44.44444444,0,0
520580,2862220,0,0,100,0,0
520610,2862220,0,0,100,0,0
520640,2862220,0,0,100,0,0
520670,2862220,0,0,100,0,0
520700,2862220,0,0,100,0,0
520730,2862220,0,0,100,0,0
520760,2862220,0,0,100,0,0
520790,2862220,0,70.66666667,29.33333333,0,0
520820,2862220,0,44,56,0,0
520850,2862220,0,2.222222222,97.77777778,0,0
520880,2862220,4.888888889,30.66666667,64.44444444,0,0
520910,2862220,0,24.88888889,75.11111111,0,0
520940,2862220,28,40.88888889,19.55555556,11.55555556,0
520970,2862220,15.11111111,49.33333333,35.55555556,0,0
521000,2862220,42.22222222,16.44444444,41.33333333,0,0
521030,2862220,17.33333333,56.88888889,25.77777778,0,0
521060,2862220,12,66.22222222,0.444444444,21.33333333,0
521090,2862220,6.666666667,68.88888889,0,24.44444444,0
521120,2862220,41.77777778,46.66666667,1.333333333,10.22222222,0
521150,2862220,52.88888889,37.77777778,9.333333333,0,0
521180,2862220,10.66666667,61.33333333,28,0,0
521210,2862220,4.888888889,23.55555556,71.55555556,0,0
521240,2862220,0,52.88888889,47.11111111,0,0
521270,2862220,0,88.44444444,11.55555556,0,0
521300,2862220,15.55555556,37.33333333,47.11111111,0,0
521330,2862220,12.88888889,0,87.11111111,0,0
521360,2862220,3.111111111,0,96.88888889,0,0
521390,2862220,8,23.55555556,64,3.555555556,0.888888889
521420,2862220,0,16.44444444,83.55555556,0,0
521450,2862220,0,0,100,0,0
521480,2862220,0,0.888888889,99.11111111,0,0
521510,2862220,0,73.77777778,20.88888889,5.333333333,0
521540,2862220,23.55555556,51.11111111,25.33333333,0,0
521570,2862220,0,18.22222222,81.77777778,0,0
521600,2862220,0.444444444,28.88888889,70.66666667,0,0
521630,2862220,0,0,100,0,0
521660,2862220,3.111111111,64.88888889,32,0,0
521690,2862220,0.444444444,53.33333333,46.22222222,0,0
521720,2862220,1.333333333,88.88888889,9.777777778,0,0
521750,2862220,29.33333333,67.55555556,3.111111111,0,0
521780,2862220,12.88888889,48.44444444,38.66666667,0,0
521810,2862220,0,50.22222222,49.77777778,0,0
521840,2862220,0,16.88888889,83.11111111,0,0
521870,2862220,0,0,100,0,0
521900,2862220,26.66666667,15.55555556,53.33333333,4.444444444,0
521930,2862220,97.33333333,0.888888889,0,1.777777778,0
521960,2862220,92.44444444,0,0,6.222222222,1.333333333
521990,2862220,88,0,0,9.777777778,2.222222222
522020,2862220,72,0,0,23.11111111,4.888888889
522050,2862220,97.33333333,0,0,2.222222222,0.444444444
522080,2862220,96.88888889,0,0,2.222222222,0.888888889
522110,2862220,95.11111111,0,0,4.888888889,0
522140,2862220,46.22222222,25.33333333,14.66666667,13.77777778,0
522170,2862220,1.333333333,4,94.66666667,0,0
522200,2862220,8.888888889,14.22222222,76.88888889,0,0
522230,2862220,1.777777778,10.22222222,88,0,0
522260,2862220,1.333333333,65.77777778,32.88888889,0,0
522290,2862220,0,100,0,0,0
522320,2862220,0,33.33333333,66.66666667,0,0
522350,2862220,0,13.77777778,86.22222222,0,0
522380,2862220,0.888888889,28.88888889,70.22222222,0,0
522410,2862220,0,7.111111111,92.88888889,0,0
522440,2862220,0.444444444,47.11111111,52.44444444,0,0
522470,2862220,1.777777778,76.88888889,21.33333333,0,0
522500,2862220,0,44.88888889,55.11111111,0,0
522530,2862220,2.222222222,7.111111111,90.66666667,0,0
522560,2862220,0.888888889,53.33333333,45.77777778,0,0
522590,2862220,2.666666667,22.22222222,75.11111111,0,0
522620,2862220,12.44444444,86.22222222,1.333333333,0,0
522650,2862220,2.666666667,96.88888889,0.444444444,0,0
522680,2862220,7.555555556,92.44444444,0,0,0
522710,2862220,31.55555556,54.66666667,13.77777778,0,0
522740,2862220,12.44444444,86.22222222,1.333333333,0,0
522770,2862220,0.888888889,16,83.11111111,0,0
522800,2862220,0,75.55555556,24.44444444,0,0
522830,2862220,0,13.77777778,86.22222222,0,0
522860,2862220,0,8.444444444,91.55555556,0,0
522890,2862220,0,0.444444444,99.55555556,0,0
522920,2862220,0,13.77777778,86.22222222,0,0
522950,2862220,17.33333333,75.55555556,7.111111111,0,0
522980,2862220,3.111111111,66.22222222,30.66666667,0,0
523010,2862220,23.11111111,64,12.88888889,0,0
523040,2862220,20,57.77777778,21.77777778,0.444444444,0
523070,2862220,0.888888889,55.55555556,43.55555556,0,0
523100,2862220,6.222222222,93.77777778,0,0,0
523130,2862220,14.22222222,85.77777778,0,0,0
523160,2862220,22.66666667,37.33333333,40,0,0
523190,2862220,2.222222222,1.333333333,96.44444444,0,0
523220,2862220,14.66666667,62.66666667,22.66666667,0,0
523250,2862220,10.66666667,85.33333333,4,0,0
523280,2862220,0.888888889,19.55555556,79.55555556,0,0
523310,2862220,2.666666667,74.66666667,20.44444444,2.222222222,0
523340,2862220,0,52.88888889,0,47.11111111,0
523370,2862220,1.333333333,44.88888889,52.88888889,0.888888889,0
523400,2862220,0,0,100,0,0
523430,2862220,0,50.22222222,49.77777778,0,0
523460,2862220,0,7.555555556,92.44444444,0,0
523490,2862220,1.333333333,20.88888889,77.77777778,0,0
523520,2862220,14.22222222,78.22222222,7.555555556,0,0
523550,2862220,6.222222222,93.77777778,0,0,0
523580,2862220,33.77777778,60.44444444,5.333333333,0.444444444,0
523610,2862220,29.33333333,62.22222222,8.444444444,0,0
523640,2862220,44,48.44444444,7.555555556,0,0
523670,2862220,12,73.77777778,14.22222222,0,0
523700,2862220,39.55555556,10.22222222,50.22222222,0,0
523730,2862220,4.444444444,31.55555556,64,0,0
523760,2862220,0,60.88888889,39.11111111,0,0
523790,2862220,33.33333333,33.33333333,33.33333333,0,0
523820,2862220,10.66666667,46.66666667,42.66666667,0,0
523850,2862220,10.22222222,52.44444444,37.33333333,0,0
523880,2862220,2.222222222,10.22222222,87.55555556,0,0
523910,2862220,0,42.66666667,57.33333333,0,0
523940,2862220,0,5.777777778,94.22222222,0,0
523970,2862220,28.88888889,7.111111111,64,0,0
524000,2862220,0.888888889,24,75.11111111,0,0
524030,2862220,0,55.55555556,44.44444444,0,0
524060,2862220,0.888888889,50.22222222,48.88888889,0,0
524090,2862220,19.11111111,16,64.88888889,0,0
524120,2862220,5.333333333,52.44444444,42.22222222,0,0
524150,2862220,3.111111111,84.88888889,12,0,0
524180,2862220,4.888888889,2.222222222,92.88888889,0,0
524210,2862220,0,2.222222222,97.77777778,0,0
524240,2862220,0,3.555555556,96.44444444,0,0
524270,2862220,3.111111111,62.66666667,34.22222222,0,0
524300,2862220,0,0.444444444,99.55555556,0,0
524330,2862220,0,44,56,0,0
524360,2862220,0,40.44444444,59.55555556,0,0
524390,2862220,2.666666667,1.777777778,95.55555556,0,0
524420,2862220,0,0,100,0,0
524450,2862220,0,0,100,0,0
524480,2862220,1.333333333,43.55555556,55.11111111,0,0
524510,2862220,7.555555556,83.11111111,0.444444444,8.888888889,0
524540,2862220,11.11111111,34.22222222,0,54.66666667,0
524570,2862220,0,73.33333333,21.33333333,5.333333333,0
524600,2862220,3.111111111,85.33333333,11.55555556,0,0
524630,2862220,0,19.55555556,80.44444444,0,0
524660,2862220,12,16,72,0,0
524690,2862220,9.777777778,15.55555556,74.66666667,0,0
524720,2862220,3.111111111,1.333333333,95.55555556,0,0
524750,2862220,0,0,100,0,0
524780,2862220,0.444444444,1.777777778,97.77777778,0,0
524810,2862220,0.444444444,0,99.55555556,0,0
524840,2862220,0,0,100,0,0
524870,2862220,2.666666667,49.33333333,48,0,0
524900,2862220,6.222222222,79.11111111,14.66666667,0,0
524930,2862220,3.111111111,96.88888889,0,0,0
524960,2862220,0,36.44444444,63.55555556,0,0
524990,2862220,0,0,100,0,0
525020,2862220,0.444444444,2.666666667,96.88888889,0,0
525050,2862220,0,12.88888889,87.11111111,0,0
525080,2862220,0,59.11111111,40.88888889,0,0
525110,2862220,0,85.77777778,14.22222222,0,0
525140,2862220,0,4.444444444,95.55555556,0,0
525170,2862220,0,10.22222222,89.77777778,0,0
525200,2862220,0,5.333333333,94.66666667,0,0
525230,2862220,0.888888889,1.333333333,97.77777778,0,0
525260,2862220,5.333333333,55.55555556,39.11111111,0,0
525290,2862220,0,44.44444444,55.55555556,0,0
525320,2862220,0,37.77777778,62.22222222,0,0
525350,2862220,0,33.77777778,66.22222222,0,0
525380,2862220,5.777777778,68.44444444,25.77777778,0,0
525410,2862220,0.444444444,76.44444444,23.11111111,0,0
525440,2862220,0,100,0,0,0
525470,2862220,0,100,0,0,0
525500,2862220,0,79.11111111,20.88888889,0,0
525530,2862220,0,2.222222222,97.77777778,0,0
525560,2862220,0,0,100,0,0
525590,2862220,0,0,100,0,0
525620,2862220,0,0,100,0,0
525650,2862220,0.444444444,0,99.55555556,0,0
525680,2862220,0,0,100,0,0
525710,2862220,0,0,100,0,0
525740,2862220,0,62.22222222,37.77777778,0,0
525770,2862220,1.333333333,97.33333333,1.333333333,0,0
525800,2862220,13.77777778,81.33333333,4.888888889,0,0
525830,2862220,35.55555556,45.33333333,12.44444444,4.444444444,2.222222222
525860,2862220,84.88888889,8.888888889,0,6.222222222,0
525890,2862220,83.11111111,2.222222222,0,14.66666667,0
525920,2862220,68.44444444,5.333333333,0,26.22222222,0
525950,2862220,42.22222222,34.22222222,0,23.55555556,0
525980,2862220,33.77777778,55.11111111,3.111111111,8,0
526010,2862220,0,54.66666667,45.33333333,0,0
526040,2862220,0,0,100,0,0
526070,2862220,0,0,100,0,0
526100,2862220,0,0,100,0,0
526130,2862220,0,0,100,0,0
526160,2862220,0,19.11111111,80.88888889,0,0
526190,2862220,12.44444444,82.22222222,5.333333333,0,0
526220,2862220,21.33333333,76,2.666666667,0,0
526250,2862220,4,45.33333333,50.66666667,0,0
526280,2862220,0,9.333333333,90.66666667,0,0
526310,2862220,0,0,100,0,0
526340,2862220,0,0,100,0,0
526370,2862220,0,0,100,0,0
526400,2862220,0,0,100,0,0
526430,2862220,1.333333333,32.88888889,65.77777778,0,0
526460,2862220,0,51.11111111,48.88888889,0,0
526490,2862220,0,0,100,0,0
526520,2862220,0,0.444444444,99.55555556,0,0
526550,2862220,0,57.77777778,42.22222222,0,0
526580,2862220,0,0.444444444,99.55555556,0,0
526610,2862220,0.444444444,7.111111111,92.44444444,0,0
526640,2862220,0.888888889,0,99.11111111,0,0
526670,2862220,0.444444444,0.888888889,98.66666667,0,0
526700,2862220,2.222222222,4.888888889,92.88888889,0,0
526730,2862220,0.888888889,0,99.11111111,0,0
526760,2862220,0,0,100,0,0
526790,2862220,0,0,100,0,0
526820,2862220,16.44444444,24.44444444,59.11111111,0,0
526850,2862220,16,84,0,0,0
526880,2862220,6.222222222,88.88888889,4.888888889,0,0
526910,2862220,8.888888889,88.88888889,2.222222222,0,0
526940,2862220,3.111111111,93.33333333,3.555555556,0,0
526970,2862220,0,2.222222222,97.77777778,0,0
518000,2862250,2.222222222,89.77777778,7.555555556,0.444444444,0
518030,2862250,0.888888889,98.22222222,0.888888889,0,0
518060,2862250,5.777777778,79.11111111,15.11111111,0,0
518090,2862250,1.333333333,27.55555556,71.11111111,0,0
518120,2862250,0.444444444,40.44444444,59.11111111,0,0
518150,2862250,11.55555556,73.77777778,14.66666667,0,0
518180,2862250,11.11111111,88.88888889,0,0,0
518210,2862250,9.333333333,86.22222222,4.444444444,0,0
518240,2862250,2.222222222,97.77777778,0,0,0
518270,2862250,0,96,4,0,0
518300,2862250,13.77777778,26.66666667,35.55555556,24,0
518330,2862250,10.66666667,8.444444444,80,0.888888889,0
518360,2862250,10.66666667,0,89.33333333,0,0
518390,2862250,0.888888889,0,99.11111111,0,0
518420,2862250,2.222222222,0.444444444,97.33333333,0,0
518450,2862250,2.222222222,27.11111111,70.66666667,0,0
518480,2862250,0.444444444,93.77777778,5.777777778,0,0
518510,2862250,0.888888889,84.44444444,14.66666667,0,0
518540,2862250,0.888888889,99.11111111,0,0,0
518570,2862250,1.333333333,98.66666667,0,0,0
518600,2862250,1.777777778,98.22222222,0,0,0
518630,2862250,12,76.88888889,0,11.11111111,0
518660,2862250,4.444444444,73.77777778,21.77777778,0,0
518690,2862250,17.33333333,25.33333333,57.33333333,0,0
518720,2862250,11.11111111,84,4.888888889,0,0
518750,2862250,2.666666667,96.88888889,0.444444444,0,0
518780,2862250,18.66666667,78.22222222,0,3.111111111,0
518810,2862250,1.333333333,67.11111111,31.55555556,0,0
518840,2862250,0.888888889,84.88888889,14.22222222,0,0
518870,2862250,0,51.55555556,48.44444444,0,0
518900,2862250,10.22222222,0,89.77777778,0,0
518930,2862250,17.33333333,44,38.66666667,0,0
518960,2862250,1.333333333,97.77777778,0.888888889,0,0
518990,2862250,0.444444444,99.55555556,0,0,0
519020,2862250,3.111111111,87.55555556,9.333333333,0,0
519050,2862250,3.555555556,91.55555556,4.888888889,0,0
519080,2862250,0,92.44444444,7.555555556,0,0
519110,2862250,0,68,32,0,0
519140,2862250,0,0,100,0,0
519170,2862250,5.333333333,52.44444444,42.22222222,0,0
519200,2862250,1.333333333,36,62.66666667,0,0
519230,2862250,13.77777778,22.22222222,64,0,0
519260,2862250,1.333333333,31.55555556,67.11111111,0,0
519290,2862250,0,0,100,0,0
519320,2862250,0,8.444444444,91.55555556,0,0
519350,2862250,0,91.11111111,8.888888889,0,0
519380,2862250,0.444444444,95.11111111,4.444444444,0,0
519410,2862250,0,17.33333333,82.66666667,0,0
519440,2862250,0,0,100,0,0
519470,2862250,12.44444444,44.44444444,43.11111111,0,0
519500,2862250,0,17.77777778,82.22222222,0,0
519530,2862250,10.66666667,39.11111111,50.22222222,0,0
519560,2862250,0,97.77777778,2.222222222,0,0
519590,2862250,0,92.44444444,7.555555556,0,0
519620,2862250,0,10.22222222,89.77777778,0,0
519650,2862250,7.555555556,37.77777778,48.44444444,4.888888889,1.333333333
519680,2862250,0,5.777777778,94.22222222,0,0
519710,2862250,0,80.44444444,19.55555556,0,0
519740,2862250,0,11.55555556,88.44444444,0,0
519770,2862250,0,10.22222222,89.77777778,0,0
519800,2862250,2.222222222,81.77777778,16,0,0
519830,2862250,0,17.33333333,82.66666667,0,0
519860,2862250,2.666666667,83.55555556,13.77777778,0,0
519890,2862250,46.22222222,48.88888889,4.444444444,0.444444444,0
519920,2862250,88,9.777777778,0.444444444,1.777777778,0
519950,2862250,33.77777778,38.22222222,28,0,0
519980,2862250,1.333333333,43.55555556,55.11111111,0,0
520010,2862250,0.888888889,1.333333333,97.77777778,0,0
